Title,DOI,Citations
Query Weighting for Ranking Model Adaptation,,0
Collecting Highly Parallel Data for Paraphrase Evaluation,,0
A New Dataset and Method for Automatically Grading ESOL Texts,,0
Multi-Modal Annotation of Quest Games in Second Life,,0
A Comprehensive Dictionary of Multiword Expressions,,0
Target-dependent Twitter Sentiment Classification,,0
Learning Word Vectors for Sentiment Analysis,,0
Using Multiple Sources to Construct a Sentiment Sensitive Thesaurus for Cross-Domain Sentiment Classification,,0
Automatically Extracting Polarity-Bearing Topics for Cross-Domain Sentiment Classification,,0
Joint Annotation of Search Queries,,0
Unsupervised Word Alignment with Arbitrary Features,,0
Semi-Supervised SimHash for Efficient Document Similarity Search,,0
Jigs and Lures: Associating Web Queries with Structured Entities,,0
Exact Decoding of Syntactic Translation Models through Lagrangian Relaxation,,0
Domain Adaptation by Constraining Inter-Domain Variability of Latent Feature Representation,,0
A Fast and Accurate Method for Approximate String Search,,0
Evaluating the Impact of Coder Errors on Active Learning,,0
Combining Morpheme-based Machine Translation with Post-processing Morpheme Prediction,,0
Effective Use of Function Words for Rule Generalization in Forest-Based Translation,,0
"A Large Scale Distributed Syntactic, Semantic and Lexical Language Model for Machine Translation",,0
Goodness: A Method for Measuring Machine Translation Confidence,,0
"MEANT: An inexpensive, high-accuracy, semi-automatic metric for evaluating translation utility based on semantic roles",,0
An exponential translation model for target language morphology,,0
How do you pronounce your name? Improving G2P with transliterations,,0
Event Discovery in Social Media Feeds,,0
Topical Keyphrase Extraction from Twitter,,0
Lexical Normalisation of Short Text Messages: Makn Sens a #twitter,,0
Recognizing Named Entities in Tweets,,0
Content Models with Attitude,,0
Contrasting Opposing Views of News Articles on Contentious Issues,,0
A Pilot Study of Opinion Summarization in Conversations,,0
Joint Bilingual Sentiment Classification with Unlabeled Parallel Corpora,,0
Finding Deceptive Opinion Spam by Any Stretch of the Imagination,,0
Word Maturity: Computational Modeling of Word Knowledge,,0
Local Histograms of Character N-grams for Authorship Attribution,,0
Creative Language Retrieval: A Robust Hybrid of Information Retrieval and Linguistic Creativity,,0
Learning to Win by Reading Manuals in a Monte-Carlo Framework,,0
Faster and Smaller N-Gram Language Models,,0
Interactive Topic Modeling,,0
Bayesian Inference for Zodiac and Other Homophonic Ciphers,,0
Learning to Transform and Select Elementary Trees for Improved Syntax-based Machine Translations,,0
A Hierarchical Pitman-Yor Process HMM for Unsupervised Part of Speech Induction,,0
The Arabic Online Commentary Dataset: an Annotated Dataset of Informal Arabic with High Dialectal Content,,0
Parsing the Internal Structure of Words: A New Paradigm for Chinese Word Segmentation,,0
Confidence Driven Unsupervised Semantic Parsing,,0
Latent Semantic Word Sense Induction and Disambiguation,,0
Unsupervised Discovery of Domain-Specific Knowledge from Text,,0
Unsupervised Learning of Semantic Relation Composition,,0
A Bayesian Model for Unsupervised Semantic Parsing,,0
Semi-Supervised Frame-Semantic Parsing for Unknown Predicates,,0
Improving Question Recommendation by Exploiting Information Need,,0
A Simple Measure to Assess Non-response,,0
Language-independent compound splitting with morphological operations,,0
Translating from Morphologically Complex Languages: A Paraphrase-Based Approach,,0
A Stacked Sub-Word Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging,,0
Local and Global Algorithms for Disambiguation to Wikipedia,,0
Discovering Sociolinguistic Associations with Structured Sparsity,,0
Unsupervised Decomposition of a Document into Authorial Components,,0
Using Large Monolingual and Bilingual Corpora to Improve Coordination Disambiguation,,0
Using Bilingual Parallel Corpora for Cross-Lingual Textual Entailment,,0
Rare Word Translation Extraction from Aligned Comparable Documents,,0
Translationese and Its Dialects,,0
Aspect Ranking: Identifying Important Product Aspects from Online Consumer Reviews,,0
Collective Classification of Congressional Floor-Debate Transcripts,,0
Integrating history-length interpolation and classes in language modeling,,0
Structural Topic Model for Latent Topical Structure Analysis,,0
HITS-based Seed Selection and Stop List Construction for Bootstrapping,,0
An Empirical Investigation of Discounting in Cross-Domain Language Models,,0
Efficient Online Locality Sensitive Hashing via Reservoir Counting,,0
Temporal Restricted Boltzmann Machines for Dependency Parsing,,0
Good Seed Makes a Good Crop: Accelerating Active Learning Using Language Modeling,,0
Lexicographic Semirings for Exact Automata Encoding of Sequence Models,,0
Extracting Comparative Entities and Predicates from Texts Using Comparative Type Classification,,0
Event Extraction as Dependency Parsing,,0
Insights from Network Structure for Text Mining,,0
Ranking Class Labels Using Query Sessions,,0
Partial Parsing from Bitext Projections,,0
Improving Arabic Dependency Parsing with Form-based and Functional Morphological Features,,0
Efficient CCG Parsing: A* versus Adaptive Supertagging,,0
Effective Measures of Domain Similarity for Parsing,,0
Exploiting Web-Derived Selectional Preference to Improve Statistical Dependency Parsing,,0
Using Bilingual Information for Cross-Language Document Summarization,,0
Automatic Labelling of Topic Models,,0
Gappy Phrasal Alignment By Agreement,,0
Enhancing Language Models in Statistical Machine Translation with Backward N-grams and Mutual Information Triggers,,0
Using Deep Morphology to Improve Automatic Error Detection in Arabic Handwriting Recognition,,0
Template-Based Information Extraction without the Templates,,0
Integrating surprisal and uncertain-input models in online sentence comprehension: formal techniques and empirical results,,0
A Joint Sequence Translation Model with Integrated Reordering,,0
Reordering with Source Language Collocations,,0
Reordering Metrics for MT,,0
Recognizing Authority in Dialogue with an Integer Linear Programming Constrained Model,,0
Underspecifying and Predicting Voice for Surface Realisation Ranking,,0
Automatically Evaluating Text Coherence Using Discourse Relations,,0
Classifying arguments by scheme,,0
Piggyback: Using Search Engines for Robust Cross-Domain Named Entity Recognition,,0
Adjoining Tree-to-String Translation,,0
Simple supervised document geolocation with geodesic grids,,0
A Generative Entity-Mention Model for Linking Entities with Knowledge Base,,0
Automated Whole Sentence Grammar Correction Using a Noisy Channel Model,,0
Algorithm Selection and Model Adaptation for ESL Correction Tasks,,0
Grammatical Error Correction with Alternating Structure Optimization,,0
A Graph Approach to Spelling Correction in Domain-Centric Search,,0
Unsupervised Bilingual Morpheme Segmentation and Alignment with Context-rich Hidden Semi-Markov Models,,0
A Discriminative Model for Joint Morphological Disambiguation and Dependency Parsing,,0
Metagrammar engineering: Towards systematic exploration of implemented grammars,,0
Simple Unsupervised Grammar Induction from Raw Text with Cascaded Finite State Models,,0
Extracting Paraphrases from Definition Sentences on the Web,,0
Learning From Collective Human Behavior to Introduce Diversity in Lexical Choice,,0
Minimum Bayes-risk System Combination,,0
Hypothesis Mixture Decoding for Statistical Machine Translation,,0
Machine Translation System Combination by Confusion Forest,,0
Consistent Translation using Discriminative Learning - A Translation Memory-inspired Approach,,0
A Statistical Tree Annotator and Its Applications,,0
Crowdsourcing Translation: Professional Quality from Non-Professionals,,0
Creating a manually error-tagged and shallow-parsed learner corpus,,0
Fine-Grained Class Label Markup of Search Queries,,0
An Affect-Enriched Dialogue Act Classification Model for Task-Oriented Dialogue,,0
Disentangling Chat with Local Coherence Models,,0
A Pronoun Anaphora Resolution System based on Factorial Hidden Markov Models,,0
Nonlinear Evidence Fusion and Propagation for Hyponymy Relation Mining,,0
Knowledge Base Population: Successful Approaches and Challenges,,0
Peeling Back the Layers: Detecting Event Role Fillers in Secondary Contexts,,0
Using Cross-Entity Inference to Improve Event Extraction,,0
Unsupervised Semantic Role Induction via Split-Merge Clustering,,0
Ordering Prenominal Modifiers with a Reranking Approach,,0
Dual Decomposition for Natural Language Processing,,0
