Title,DOI,Citations
Large-Scale Syntactic Language Modeling with Treelets,,0
Mixing Multiple Translation Models in Statistical Machine Translation,,0
Towards a Computational History of the ACL: 1980-2008,,0
Text-level Discourse Parsing with Rich Linguistic Features,,0
SITS: A Hierarchical Nonparametric Model using Speaker Identity for Topic Segmentation in Multiparty Conversations,,0
Extracting Narrative Timelines as Temporal Dependency Structures,,0
Labeling Documents with Timestamps: Learning from their Time Expressions,,0
Temporally Anchored Relation Extraction,,0
Efficient Tree-based Approximation for Entailment Graph Learning,,0
Learning High-Level Planning from Text,,0
Distributional Semantics in Technicolor,,0
A Class-Based Agreement Model for Generating Accurately Inflected Translations,,0
Deciphering Foreign Language by Combining Language Models and Context Vectors,,0
Machine Translation without Words through Substring Alignment,,0
Fast Syntactic Analysis for Statistical Language Modeling via Substructure Sharing and Uptraining,,0
Bootstrapping a Unified Model of Lexical and Phonetic Acquisition,,0
"Discriminative Pronunciation Modeling: A Large-Margin, Feature-Rich Approach",,0
Discriminative Strategies to Integrate Multiword Expression Recognition and Parsing,,0
Utilizing Dependency Language Models for Graph-based Dependency Parsing Models,,0
Spectral Learning of Latent-Variable PCFGs,,0
Reducing Approximation and Estimation Errors for Chinese Lexical Processing with Heterogeneous Annotations,,0
Capturing Paradigmatic and Syntagmatic Lexical Relations: Towards Accurate Chinese Part-of-Speech Tagging,,0
Fast Online Training with Frequency-Adaptive Learning Rates for Chinese Word Segmentation and New Word Detection,,0
Verb Classification using Distributional Similarity in Syntactic and Semantic Structures,,0
Word Sense Disambiguation Improves Information Retrieval,,0
Efficient Search for Transformation-based Inference,,0
Maximum Expected BLEU Training of Phrase and Lexicon Translation Models,,0
Learning Translation Consensus with Structured Label Propagation,,0
Smaller Alignment Models for Better Translations: Unsupervised Word Alignment with the l0-norm,,0
Modeling Review Comments,,0
A Joint Model for Discovery of Aspects in Utterances,,0
PDTB-style Discourse Annotation of Chinese Text,,0
Automated Essay Scoring Based on Finite State Transducer: towards ASR Transcription of Oral English Speech,,0
Learning to “Read Between the Lines” using Bayesian Logic Programs,,0
A Nonparametric Bayesian Approach to Acoustic Model Discovery,,0
Discovering Factions in the Computational Linguistics Community,,0
"He Said, She Said: Gender in the ACL Anthology",,0
"Discourse Structure and Computation: Past, Present and Future",,0
Extracting glossary sentences from scholarly articles: A comparative evaluation of pattern bootstrapping and deep analysis,,0
Applying Collocation Segmentation to the ACL Anthology Reference Corpus,,0
Text Reuse with ACL: (Upward) Trends,,0
Integrating User-Generated Content in the ACL Anthology,,0
Towards an ACL Anthology Corpus with Logical Document Structure. An Overview of the ACL 2012 Contributed Task,,0
Towards High-Quality Text Stream Extraction from PDF. Technical Background to the ACL 2012 Contributed Task,,0
Combining OCR Outputs for Logical Document Structure Markup. Technical Background to the ACL 2012 Contributed Task,,0
Linking Citations to their Bibliographic references,,0
A Broad Evaluation of Techniques for Automatic Acquisition of Multiword Expressions,,0
Detecting Power Relations from Written Dialog,,0
Active Learning with Transfer Learning,,0
Query classification using topic models and support vector machine,,0
Evaluating Unsupervised Ensembles when applied to Word Sense Induction,,0
Topic Extraction based on Prior Knowledge obtained from Target Documents,,0
TopicTiling: A Text Segmentation Algorithm based on LDA,,0
Domain Adaptation of a Dependency Parser with a Class-Class Selectional Preference Model,,0
Extracting fine-grained durations for verbs from Twitter,,0
Discourse Structure in Simultaneous Spoken Turkish,,0
A Generic Framework for Multiword Expressions Treatment: from Acquisition to Applications,,0
Towards Automatic Construction of Knowledge Bases from Chinese Online Resources,,0
Learning to Translate with Multiple Objectives,,0
Joint Feature Selection in Distributed Stochastic Learning for Large-Scale Discriminative Training in SMT,,0
Prediction of Learning Curves in Machine Translation,,0
Probabilistic Integration of Partial Lexical Information for Noise Robust Haptic Voice Recognition,,0
Aspect Extraction through Semi-Supervised Modeling,,0
Collective Generation of Natural Image Descriptions,,0
PORT: a Precision-Order-Recall MT Evaluation Metric for Tuning,,0
Head-driven Transition-based Parsing with Top-down Prediction,,0
Exploiting Multiple Treebanks for Parsing with Quasi-synchronous Grammars,,0
A Probabilistic Model for Canonicalizing Named Entity Mentions,,0
Multilingual Named Entity Recognition using Parallel Data and Metadata from Wikipedia,,0
A Computational Approach to the Automation of Creative Naming,,0
Unsupervised Relation Discovery with Sense Disambiguation,,0
Reducing Wrong Labels in Distant Supervision for Relation Extraction,,0
Finding Salient Dates for Building Thematic Timelines,,0
Historical Analysis of Legal Opinions with a Sparse Mixed-Effects Latent Variable Model,,0
A Topic Similarity Model for Hierarchical Phrase-based Translation,,0
Modeling Topic Dependencies in Hierarchical Text Categorization,,0
Attacking Parsing Bottlenecks with Unlabeled Data and Relevant Factorizations,,0
Semi-supervised Dependency Parsing using Lexical Affinities,,0
Chinese Comma Disambiguation for Discourse Analysis,,0
Collective Classification for Fine-grained Information Status,,0
Structuring E-Commerce Inventory,,0
Named Entity Disambiguation in Streaming Data,,0
Big Data versus the Crowd: Looking for Relationships in All the Right Places,,0
Automatic Event Extraction with Structured Preference Modeling,,0
Discriminative Learning for Joint Template Filling,,0
Classifying French Verbs Using French and English Lexical Resources,,0
Modeling Sentences in the Latent Space,,0
Improving Word Representations via Global Context and Multiple Word Prototypes,,0
Exploiting Social Information in Grounded Language Learning via Grammatical Reduction,,0
You Had Me at Hello: How Phrasing Affects Memorability,,0
Modeling the Translation of Predicate-Argument Structure for SMT,,0
A Ranking-based Approach to Word Reordering for Statistical Machine Translation,,0
Character-Level Machine Translation Evaluation for Languages with Ambiguous Word Boundaries,,0
MIX Is Not a Tree-Adjoining Language,,0
Crosslingual Induction of Semantic Roles,,0
Concept-to-text Generation via Discriminative Reranking,,0
The Creation of a Corpus of English Metalanguage,,0
A Discriminative Hierarchical Model for Fast Coreference at Large Scale,,0
Coreference Semantics from Web Features,,0
Subgroup Detection in Ideological Discussions,,0
Cross-Domain Co-Extraction of Sentiment and Topic Lexicons,,0
Learning Syntactic Verb Frames using Graphical Models,,0
Fast Online Lexicon Learning for Grounded Language Acquisition,,0
Bayesian Symbol-Refined Tree Substitution Grammars for Syntactic Parsing,,0
String Re-writing Kernel,,0
Translation Model Adaptation for Statistical Machine Translation with Monolingual Topic Information,,0
A Statistical Model for Unsupervised and Semi-supervised Transliteration Mining,,0
Modified Distortion Matrices for Phrase-Based Statistical Machine Translation,,0
Semantic Parsing with Bayesian Tree Transducers,,0
Dependency Hashing for n-best CCG Parsing,,0
Strong Lexicalization of Tree Adjoining Grammars,,0
Tweet Recommendation with Graph Co-Ranking,,0
Joint Inference of Named Entity Recognition and Normalization for Tweets,,0
Finding Bursty Topics from Microblogs,,0
Spice it up? Mining Refinements to Online Instructions from User Generated Content,,0
Sentence Dependency Tagging in Online Question Answering Forums,,0
Mining Entity Types from Query Logs via User Intent Modeling,,0
Cross-Lingual Mixture Model for Sentiment Classification,,0
Community Answer Summarization for Multi-Sentence Question with Group L1 Regularization,,0
Error Mining on Dependency Trees,,0
Computational Approaches to Sentence Completion,,0
Iterative Viterbi A* Algorithm for K-Best Sequential Decoding,,0
Bootstrapping via Graph Propagation,,0
Selective Sharing for Multilingual Dependency Parsing,,0
Graph-based Semi-Supervised Learning Algorithms for NLP,,0
