Title,DOI,Citations
Separating Fact from Fear: Tracking Flu Infections on Twitter,,0
Differences in User Responses to a Wizard-of-Oz versus Automated System,,0
Improving the Quality of Minority Class Identification in Dialog Act Tagging,,0
Discourse Connectors for Latent Subjectivity in Sentiment Analysis,,0
Coherence Modeling for the Automated Assessment of Spontaneous Spoken Responses,,0
Disfluency Detection Using Multi-step Stacked Learning,,0
Using Semantic Unification to Generate Regular Expressions from Natural Language,,0
Probabilistic Frame Induction,,0
A Quantum-Theoretic Approach to Distributional Semantics,,0
Answer Extraction as Sequence Tagging with Tree Edit Distance,,0
Open Information Extraction with Tree Kernels,,0
Finding What Matters in Questions,,0
A Just-In-Time Keyword Extraction from Meeting Transcripts,,0
"Same Referent, Different Words: Unsupervised Mining of Opaque Coreferent Mentions",,0
Global Inference for Bridging Anaphora Resolution,,0
Classifying Temporal Relations with Rich Linguistic Knowledge,,0
Improved Information Structure Analysis of Scientific Documents Through Discourse and Lexical Constraints,,0
Adaptation of Reordering Models for Statistical Machine Translation,,0
Multi-Metric Optimization Using Ensemble Tuning,,0
Grouping Language Model Boundary Words to Speed K–Best Extraction from Hypergraphs,,0
A Systematic Bayesian Treatment of the IBM Alignment Models,,0
Unsupervised Metaphor Identification Using Hierarchical Graph Factorization Clustering,,0
Three Knowledge-Free Methods for Automatic Lexical Chain Extraction,,0
Combining Heterogeneous Models for Measuring Relational Similarity,,0
Broadly Improving User Classification via Communication-Based Name and Location Clustering on Twitter,,0
To Link or Not to Link? A Study on End-to-End Tweet Entity Linking,,0
A Latent Variable Model for Viewpoint Discovery from Threaded Forum Posts,,0
Identifying Intention Posts in Discussion Forums,,0
Dependency-based empty category detection via phrase structure trees,,0
Target Language Adaptation of Discriminative Transfer Parsers,,0
Emergence of Gricean Maxims from Multi-Agent Decision Theory,,0
Open Dialogue Management for Relational Databases,,0
A method for the approximation of incremental understanding of explicit utterance meaning using predictive models in finite domains,,0
Paving the Way to a Large-scale Pseudosense-annotated Dataset,,0
Labeling the Languages of Words in Mixed-Language Documents using Weakly Supervised Methods,,0
Learning Whom to Trust with MACE,,0
Supervised All-Words Lexical Substitution using Delexicalized Features,,0
A Tensor-based Factorization Model of Semantic Compositionality,,0
A Participant-based Approach for Event Summarization Using Twitter Streams,,0
Towards Coherent Multi-Document Summarization,,0
Generating Expressions that Refer to Visible Objects,,0
Supervised Learning of Complete Morphological Paradigms,,0
Optimal Data Set Selection: An Application to Grapheme-to-Phoneme Conversion,,0
Knowledge-Rich Morphological Priors for Bayesian Language Models,,0
Critical Reflections on Evaluation Practices in Coreference Resolution,,0
Reducing Annotation Effort on Unbalanced Corpus based on Cost Matrix,,0
A Machine Learning Approach to Automatic Term Extraction using a Rich Feature Set,,0
A Rule-based Approach for Karmina Generation,,0
From Language to Family and Back: Native Language and Language Family Identification from English Text,,0
Ontology Label Translation,,0
Reversing Morphological Tokenization in English-to-Arabic SMT,,0
Statistical Machine Translation in Low Resource Settings,,0
Large-Scale Paraphrasing for Natural Language Understanding,,0
Domain-Independent Captioning of Domain-Specific Images,,0
Helpfulness-Guided Review Summarization,,0
"Entrainment in Spoken Dialogue Systems: Adopting, Predicting and Influencing User Behavior",,0
User Goal Change Model for Spoken Dialog State Tracking,,0
DALE: A Word Sense Disambiguation System for Biomedical Documents Trained using Automatically Labeled Examples,,0
Topic Models and Metadata for Visualizing Text Corpora,,0
TMTprime: A Recommender System for MT and TM Integration,,0
Anafora: A Web-based General Purpose Annotation Tool,,0
A Web Application for the Diagnostic Evaluation of Machine Translation over Specific Linguistic Phenomena,,0
KooSHO: Japanese Text Input Environment based on Aerial Hand Writing,,0
UMLS::Similarity: Measuring the Relatedness and Similarity of Biomedical Concepts,,0
KELVIN: a tool for automated knowledge base construction,,0
Argviz: Interactive Visualization of Topic Dynamics in Multi-party Conversations,,0
NAACL HLT 2013 Tutorial Abstracts,,0
Deep Learning for NLP (without Magic),,0
Discourse Processing,,0
NLP for uncertain data at scale,,0
Semantic Role Labeling,,0
Spectral Learning Algorithms for Natural Language Processing,,0
"Morphological, Syntactical and Semantic Knowledge in Statistical Machine Translation",,0
