Title,DOI,Citations
Unsupervised Parse Selection for HPSG,,0
Uptraining for Accurate Deterministic Question Parsing,,0
A Unified Framework for Scope Learning via Simplified Shallow Semantic Parsing,,0
A New Approach to Lexical Disambiguation of Arabic Text,,0
What a Parser Can Learn from a Semantic Role Labeler and Vice Versa,,0
Word Sense Induction & Disambiguation Using Hierarchical Random Graphs,,0
Towards Conversation Entailment: An Empirical Investigation,,0
The Necessity of Combining Adaptation Methods,,0
Training Continuous Space Language Models: Some Practical Issues,,0
Enhancing Domain Portability of Chinese Segmentation Model Using Chi-Square Statistics and Bootstrapping,,0
Latent-Descriptor Clustering for Unsupervised POS Induction,,0
A Probabilistic Morphological Analyzer for Syriac,,0
Lessons Learned in Part-of-Speech Tagging of Conversational Speech,,0
An Efficient Algorithm for Unsupervised Word Segmentation with Branching Entropy and MDL,,0
A Fast Decoder for Joint Word Segmentation and POS-Tagging Using a Single Discriminative Model,,0
Simple Type-Level Unsupervised POS Tagging,,0
Classifying Dialogue Acts in One-on-One Live Chats,,0
Resolving Event Noun Phrases to Their Verbal Mentions,,0
A Tree Kernel-Based Unified Framework for Chinese Zero Anaphora Resolution,,0
Automatic Comma Insertion for Japanese Text Generation,,0
Using Unknown Word Techniques to Learn Known Words,,0
WikiWars: A New Corpus for Research on Temporal Expressions,,0
PEM: A Paraphrase Evaluation Metric Exploiting Parallel Texts,,0
Assessing Phrase-Based Translation Models with Oracle Decoding,,0
Automatic Evaluation of Translation Quality for Distant Language Pairs,,0
An Approach of Generating Personalized Views from Normalized Electronic Dictionaries : A Practical Experiment on Arabic Language,,0
Generating Confusion Sets for Context-Sensitive Error Correction,,0
Confidence in Structured-Prediction Using Confidence-Weighted Models,,0
Evaluating the Impact of Alternative Dependency Graph Encodings on Solving Event Extraction Tasks,,0
Enhancing Mention Detection Using Projection via Aligned Corpora,,0
Domain Adaptation of Rule-Based Annotators for Named-Entity Recognition Tasks,,0
Collective Cross-Document Relation Extraction Without Labelled Data,,0
Automatic Detection and Classification of Social Events,,0
Extracting Opinion Targets in a Single and Cross-Domain Setting with Conditional Random Fields,,0
Multi-Level Structured Models for Document-Level Sentiment Classification,,0
Cross Language Text Classification by Model Translation and Semi-Supervised Learning,,0
SRL-Based Verb Selection for ESL,,0
Context Comparison of Bursty Events in Web Search and Online Media,,0
Learning First-Order Horn Clauses from Web Text,,0
Constraints Based Taxonomic Relation Classification,,0
A Semi-Supervised Method to Learn and Construct Taxonomies Using the Web,,0
Function-Based Question Classification for General QA,,0
Learning Recurrent Event Queries for Web Search,,0
Staying Informed: Supervised and Semi-Supervised Multi-View Topical Analysis of Ideological Perspective,,0
Word-Based Dialect Identification with Georeferenced Rules,,0
Measuring Distributional Similarity in Context,,0
A Mixture Model with Sharing for Lexical Semantics,,0
"Nouns are Vectors, Adjectives are Matrices: Representing Adjective-Noun Constructions in Semantic Space",,0
Practical Linguistic Steganography Using Contextual Synonym Substitution and Vertex Colour Coding,,0
Unsupervised Induction of Tree Substitution Grammars for Dependency Parsing,,0
It Depends on the Translation: Unsupervised Dependency Parsing via Word Alignment,,0
Inducing Probabilistic CCG Grammars from Logical Form with Higher-Order Unification,,0
Using Universal Linguistic Knowledge to Guide Grammar Induction,,0
What’s with the Attitude? Identifying Sentences with Attitude in Online Discussions,,0
Hashing-Based Approaches to Spelling Correction of Personal Names,,0
Identifying Functional Relations in Web Text,,0
A Latent Variable Model for Geographic Lexical Variation,,0
Dual Decomposition for Parsing with Non-Projective Head Automata,,0
