Title,DOI,Citations
Excitatory or Inhibitory: A New Semantic Orientation Extracts Contradiction and Causality from the Web,,0
Enlarging Paraphrase Collections through Generalization and Instantiation,,0
Concurrent Acquisition of Word Meaning and Lexical Categories,,0
Do Neighbours Help? An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification,,0
Learning Lexicon Models from Search Logs for Query Expansion,,0
Joint Inference for Event Timeline Construction,,0
Three Dependency-and-Boundary Models for Grammar Induction,,0
Exploring Adaptor Grammars for Native Language Identification,,0
Discovering Diverse and Salient Threads in Document Collections,,0
Generalizing Sub-sentential Paraphrase Acquisition across Original Signal Type of Text Pairs,,0
"Parse, Price and Cut—Delayed Column and Row Generation for Graph Based Parsers",,0
Domain Adaptation for Coreference Resolution: An Adaptive Ensemble Approach,,0
Weakly Supervised Training of Semantic Parsers,,0
Cross-Lingual Language Modeling with Syntactic Reordering for Low-Resource Speech Recognition,,0
Resolving Complex Cases of Definite Pronouns: The Winograd Schema Challenge,,0
A Sequence Labelling Approach to Quote Attribution,,0
SSHLDA: A Semi-Supervised Hierarchical Topic Model,,0
Improving NLP through Marginalization of Hidden Syntactic Structure,,0
Type-Supervised Hidden Markov Models for Part-of-Speech Tagging with Incomplete Tag Dictionaries,,0
Explore Person Specific Evidence in Web Person Name Disambiguation,,0
Inducing a Discriminative Parser to Optimize Machine Translation Reordering,,0
Re-training Monolingual Parser Bilingually for Syntactic SMT,,0
Transforming Trees to Improve Syntactic Convergence,,0
Learning Constraints for Consistent Timeline Extraction,,0
Identifying Constant and Unique Relations by using Time-Series Text,,0
No Noun Phrase Left Behind: Detecting and Typing Unlinkable Entities,,0
A Novel Discriminative Framework for Sentence-Level Discourse Analysis,,0
Using Discourse Information for Paraphrase Extraction,,0
Generating Non-Projective Word Order in Statistical Linearization,,0
Learning Syntactic Categories Using Paradigmatic Representations of Word Context,,0
Exploring Topic Coherence over Many Models and Many Topics,,0
Entropy-based Pruning for Phrase-based Machine Translation,,0
A Systematic Comparison of Phrase Table Pruning Techniques,,0
Probabilistic Finite State Machines for Regression-based MT Evaluation,,0
An Empirical Investigation of Statistical Significance in NLP,,0
Employing Compositional Semantics and Discourse Consistency in Chinese Event Extraction,,0
Reading The Web with Learned Syntactic-Semantic Inference Rules,,0
Ensemble Semantics for Large-scale Unsupervised Relation Extraction,,0
Forest Reranking through Subtree Ranking,,0
Parser Showdown at the Wall Street Corral: An Empirical Investigation of Error Types in Parser Output,,0
Extending Machine Translation Evaluation Metrics with Lexical Cohesion to Document Level,,0
Fast Large-Scale Approximate Graph Construction for NLP,,0
Building a Lightweight Semantic Model for Unsupervised Information Extraction on Short Listings,,0
Sketch Algorithms for Estimating Point Queries in NLP,,0
Monte Carlo MCMC: Efficient Inference by Approximate Sampling,,0
On Amortizing Inference Cost for Structured Prediction,,0
Exact Sampling and Decoding in High-Order Hidden Markov Models,,0
PATTY: A Taxonomy of Relational Patterns with Semantic Types,,0
Training Factored PCFGs with Expectation Propagation,,0
A Coherence Model Based on Syntactic Patterns,,0
Language Model Rest Costs and Space-Efficient Storage,,0
Document-Wide Decoding for Phrase-Based Statistical Machine Translation,,0
Left-to-Right Tree-to-String Decoding with Prediction,,0
Semantic Compositionality through Recursive Matrix-Vector Spaces,,0
Polarity Inducing Latent Semantic Analysis,,0
First Order vs. Higher Order Modification in Distributional Semantics,,0
Learning-based Multi-Sieve Co-reference Resolution with Knowledge,,0
Joint Learning for Coreference Resolution with Markov Logic,,0
Resolving “This-issue” Anaphora,,0
Entity based Q&A Retrieval,,0
Constructing Task-Specific Taxonomies for Document Collection Browsing,,0
Besting the Quiz Master: Crowdsourcing Incremental Classification Games,,0
Multi-Domain Learning: When Do Domains Matter?,,0
Biased Representation Learning for Domain Adaptation,,0
Unambiguity Regularization for Unsupervised Learning of Probabilistic Grammars,,0
Extracting Opinion Expressions with semi-Markov Conditional Random Fields,,0
Opinion Target Extraction Using Word-Based Translation Model,,0
Word Salad: Relating Food Prices and Descriptions,,0
Learning to Map into a Universal POS Tagset,,0
Part-of-Speech Tagging for Chinese-English Mixed Texts with Dynamic Features,,0
Wiki-ly Supervised Part-of-Speech Tagging,,0
Joining Forces Pays Off: Multilingual Joint Word Sense Disambiguation,,0
A New Minimally-Supervised Framework for Domain Word Sense Disambiguation,,0
Grounded Models of Semantic Representation,,0
Improved Parsing and POS Tagging Using Inter-Sentence Consistency Constraints,,0
Unified Dependency Parsing of Chinese Morphological and Syntactic Structures,,0
A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing,,0
Identifying Event-related Bursts via Social Media Activities,,0
User Demographics and Language in an Implicit Social Network,,0
Revisiting the Predictability of Language: Response Completion in Social Media,,0
Supervised Text-based Geolocation Using Language Models on an Adaptive Grid,,0
A Discriminative Model for Query Spelling Correction with Latent Structural SVM,,0
Characterizing Stylistic Elements in Syntactic Structure,,0
